split,klass,disease_code,risk,crop,area,grow,region,date,img_w,img_h,aspect,n_boxes,ext,box_w,box_h,box_area,box_rel_area,box_aspect,cx_norm,cy_norm
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2812,3896,10955552,0.8985287016040985,0.7217659137577002,0.4755291005291005,0.5
train,normal,0,0,2,3,12,,2020-12-21,4032,3024,1.3333333333333333,1,.jpg,3641,2434,8862194,0.7268402056038464,1.4958915365653245,0.4869791666666667,0.4666005291005291
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2380,3497,8322860,0.6826062793944738,0.6805833571632828,0.5380291005291006,0.5028521825396826
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2511,3888,9762768,0.8007015306122449,0.6458333333333334,0.5200066137566137,0.4880952380952381
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2806,3498,9815388,0.8050172036407155,0.8021726700971984,0.48743386243386244,0.5597718253968254
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2336,3414,7975104,0.6540847820609725,0.6842413591095489,0.49007936507936506,0.5736607142857143
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2538,3134,7954092,0.6523614654195011,0.8098276962348436,0.5443121693121693,0.48586309523809523
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2388,3356,8014128,0.657285367850844,0.7115613825983313,0.58994708994709,0.47371031746031744
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2341,3380,7912580,0.6489568242420425,0.692603550295858,0.5504298941798942,0.5034722222222222
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2496,3772,9414912,0.7721718316956412,0.6617179215270413,0.5122354497354498,0.5143849206349206
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2240,3660,8198400,0.6723985890652557,0.6120218579234973,0.529431216931217,0.5193452380952381
train,normal,0,0,2,3,12,,2020-12-21,4032,3024,1.3333333333333333,1,.jpg,3520,2354,8286080,0.6795897371294197,1.4953271028037383,0.46378968253968256,0.40906084656084657
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2612,3824,9988288,0.819197740824725,0.6830543933054394,0.5509259259259259,0.48313492063492064
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2864,3510,10052640,0.8244756235827665,0.815954415954416,0.5264550264550265,0.542906746031746
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2316,3388,7846608,0.6435460758377425,0.6835891381345927,0.5714285714285714,0.5024801587301587
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2088,3476,7257888,0.59526171579743,0.6006904487917146,0.5390211640211641,0.5064484126984127
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2616,3776,9878016,0.810153691106072,0.6927966101694916,0.5353835978835979,0.5297619047619048
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2300,3392,7801600,0.6398547073150248,0.6780660377358491,0.49107142857142855,0.43253968253968256
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2820,3264,9204480,0.7549130763416477,0.8639705882352942,0.5069444444444444,0.4990079365079365
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2566,3717,9537822,0.7822523974867724,0.6903416733925208,0.5562169312169312,0.5390625
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2729,3073,8386217,0.6878025564006467,0.8880572730231044,0.49851190476190477,0.5715525793650794
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2333,3371,7864543,0.6450170297671538,0.6920795016315633,0.4836309523809524,0.5802331349206349
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2939,3569,10489291,0.8602879182151255,0.8234799663771365,0.5140542328042328,0.5574156746031746
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2704,4012,10848448,0.8897444780381288,0.6739780658025922,0.513558201058201,0.4975198412698413
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2364,3330,7872120,0.6456384637188208,0.7099099099099099,0.564484126984127,0.46999007936507936
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2104,3962,8336048,0.6836879041740153,0.5310449268046441,0.4203042328042328,0.4913194444444444
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2234,3710,8288140,0.6797586897413286,0.6021563342318059,0.5390211640211641,0.5399305555555556
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2112,3331,7035072,0.5769872763920383,0.6340438306814771,0.5578703703703703,0.47780257936507936
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2135,3687,7871745,0.6456077077821869,0.5790615676701926,0.4575066137566138,0.5388144841269841
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2369,3217,7621073,0.6250486353877971,0.73640037301834,0.5543981481481481,0.49813988095238093
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,1705,2935,5004175,0.41042157121336187,0.5809199318568995,0.5143849206349206,0.5207093253968254
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2356,2976,7011456,0.575050390526581,0.7916666666666666,0.41369047619047616,0.5079365079365079
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2814,3779,10634106,0.8721650407848325,0.7446414395342683,0.5267857142857143,0.525421626984127
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2266,3534,8008044,0.6567863835348955,0.6411997736276174,0.5165343915343915,0.453125
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2490,2741,6825090,0.5597654281620056,0.9084275811747538,0.47784391534391535,0.589905753968254
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2456,3545,8706520,0.7140724731250525,0.6928067700987306,0.4662698412698413,0.4956597222222222
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2572,3424,8806528,0.7222747123540775,0.7511682242990654,0.5439814814814815,0.5595238095238095
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2648,3317,8783416,0.7203791624674561,0.7983117274645765,0.4718915343915344,0.49962797619047616
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2740,3568,9776320,0.801813009154279,0.7679372197309418,0.5112433862433863,0.5188492063492064
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2462,3698,9104476,0.7467111651759469,0.6657652785289345,0.5016534391534392,0.5404265873015873
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2498,3625,9055250,0.7426738538779709,0.6891034482758621,0.4887566137566138,0.5184771825396826
train,normal,0,0,2,3,12,,2020-12-21,4032,3024,1.3333333333333333,1,.jpg,3245,2402,7794490,0.6392715747564458,1.3509575353871774,0.412078373015873,0.5191798941798942
train,normal,0,0,2,3,12,,2020-12-21,4032,3024,1.3333333333333333,1,.jpg,3680,2231,8210080,0.6733565339716133,1.6494845360824741,0.519593253968254,0.4975198412698413
train,normal,0,0,2,3,12,,2020-12-21,4032,3024,1.3333333333333333,1,.jpg,3415,2594,8858510,0.7265380592823549,1.3164996144949885,0.48325892857142855,0.5006613756613757
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2176,3408,7415808,0.6082136558327035,0.6384976525821596,0.5476190476190477,0.4503968253968254
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2852,3440,9810880,0.8046474762744604,0.8290697674418605,0.5006613756613757,0.5545634920634921
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2826,3668,10365768,0.8501570767195767,0.7704471101417666,0.5277777777777778,0.5287698412698413
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2752,3348,9213696,0.7556689342403629,0.8219832735961768,0.482473544973545,0.5173611111111112
train,normal,0,0,2,3,12,,2020-12-21,3024,4032,0.75,1,.jpg,2788,3652,10181776,0.8350668199378517,0.7634173055859803,0.46726190476190477,0.5441468253968254
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2315,3100,7176500,0.5885866113420677,0.7467741935483871,0.6023478835978836,0.4806547619047619
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2065,2805,5792325,0.47506234843474426,0.7361853832442068,0.5441468253968254,0.5398065476190477
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2574,2724,7011576,0.5750602324263039,0.9449339207048458,0.5376984126984127,0.48834325396825395
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2238,3426,7667388,0.6288471986016629,0.6532399299474606,0.6028439153439153,0.42485119047619047
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2635,3492,9201420,0.754662107898715,0.754581901489118,0.5500992063492064,0.45882936507936506
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2475,3557,8803575,0.7220325196050642,0.6958110767500703,0.5580357142857143,0.5127728174603174
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2160,3240,6998400,0.5739795918367347,0.6666666666666666,0.4080687830687831,0.5066964285714286
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2301,1945,4475445,0.36705734087616526,1.1830334190231362,0.6059854497354498,0.47780257936507936
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2424,3324,8057376,0.6608323885109599,0.7292418772563177,0.4289021164021164,0.5014880952380952
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2758,3305,9115190,0.7475898827895355,0.8344931921331317,0.5419973544973545,0.4867311507936508
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2328,2296,5345088,0.4383818342151676,1.0139372822299653,0.6001984126984127,0.4801587301587302
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2685,3125,8390625,0.6881640821837994,0.8592,0.48330026455026454,0.5616319444444444
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2736,2552,6982272,0.5726568405139834,1.0721003134796239,0.4851190476190476,0.5496031746031746
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,1766,2754,4863564,0.3988892431972789,0.6412490922294843,0.5886243386243386,0.4955357142857143
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2842,2937,8346954,0.6845823688271605,0.9676540687776642,0.4976851851851852,0.42199900793650796
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2544,3160,8039040,0.6593285462333082,0.8050632911392405,0.49702380952380953,0.4623015873015873
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2252,3896,8773792,0.7195898421096834,0.5780287474332649,0.583994708994709,0.5168650793650794
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2006,2513,5041078,0.413448201425632,0.7982491046557899,0.5568783068783069,0.4574652777777778
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2201,2929,6446729,0.5287338363200218,0.7514510071696825,0.5319113756613757,0.5963541666666666
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2550,3107,7922850,0.6497991268266566,0.8207273897650467,0.45634920634920634,0.5212053571428571
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2739,3704,10145256,0.8320716017888637,0.7394708423326134,0.5471230158730159,0.4908234126984127
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2904,3892,11302368,0.9269731040564374,0.7461459403905447,0.5198412698412699,0.4833829365079365
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2417,3265,7891505,0.6472283406032165,0.7402756508422664,0.5405092592592593,0.47705853174603174
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2404,3204,7702416,0.6317200491307634,0.7503121098626716,0.5337301587301587,0.5213293650793651
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2300,3272,7525600,0.617218337952465,0.7029339853300733,0.5509259259259259,0.49404761904761907
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2925,3557,10404225,0.8533111595332578,0.8223221816137194,0.5163690476190477,0.47681051587301587
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2428,3344,8119232,0.6659055597547661,0.7260765550239234,0.49702380952380953,0.4662698412698413
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2517,3198,8049366,0.6601754417044595,0.7870544090056285,0.544808201058201,0.48139880952380953
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2660,3540,9416400,0.7722938712522046,0.751412429378531,0.5188492063492064,0.5208333333333334
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2356,3298,7770088,0.6372702244478038,0.7143723468768951,0.5076058201058201,0.46899801587301587
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,1999,2692,5381308,0.44135244761484843,0.7425705794947994,0.6040013227513228,0.5438988095238095
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2436,3531,8601516,0.7054604828042328,0.6898895497026338,0.5499338624338624,0.5184771825396826
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,1901,3064,5824664,0.4777146583942219,0.6204308093994778,0.533234126984127,0.5473710317460317
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2961,2976,8811936,0.722718253968254,0.9949596774193549,0.4895833333333333,0.5379464285714286
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2446,2857,6988222,0.5731448347085748,0.8561428071403571,0.5138888888888888,0.5388144841269841
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2203,3238,7133314,0.5850446756634753,0.6803582458307598,0.5610119047619048,0.46850198412698413
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2521,3195,8054595,0.6606043024848829,0.7890453834115806,0.5735780423280423,0.5150049603174603
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2690,3103,8347070,0.6845918826635593,0.8669029970995811,0.5181878306878307,0.5006200396825397
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2497,2943,7348671,0.6027073589852607,0.8484539585457017,0.5276124338624338,0.5085565476190477
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2191,3309,7250019,0.594616333223104,0.662133575098217,0.5547288359788359,0.45498511904761907
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2663,2691,7166133,0.5877363532218443,0.9895949461166852,0.445271164021164,0.5593998015873016
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2789,3272,9125608,0.7484443237171412,0.8523838630806846,0.4611441798941799,0.558531746031746
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2522,2332,5881304,0.4823600350634081,1.08147512864494,0.4642857142857143,0.5887896825396826
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2201,3272,7201672,0.590651113840598,0.6726772616136919,0.4935515873015873,0.4774305555555556
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2380,3308,7873040,0.6457139182833628,0.7194679564691656,0.5211640211640212,0.580109126984127
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2317,3688,8545096,0.7008331496178718,0.6282537960954447,0.4948743386243386,0.5
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2342,3515,8232130,0.6751649830456874,0.6662873399715505,0.4705687830687831,0.5353422619047619
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2610,3196,8341560,0.6841399754346182,0.8166458072590739,0.4894179894179894,0.5592757936507936
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,1999,3378,6752622,0.5538219049193751,0.5917702782711664,0.47602513227513227,0.484375
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2163,3795,8208585,0.6732339203042328,0.5699604743083004,0.4852843915343915,0.5293898809523809
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2907,3019,8776233,0.7197900427532123,0.9629016230539914,0.5034722222222222,0.5846974206349206
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2284,3344,7637696,0.6264119845469052,0.6830143540669856,0.5033068783068783,0.5275297619047619
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2877,3744,10771488,0.8834325396825397,0.7684294871794872,0.4756944444444444,0.47668650793650796
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2877,3446,9914142,0.8131165950176367,0.834881021474173,0.4849537037037037,0.5126488095238095
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2461,3878,9543758,0.7827392434597296,0.6346054667354306,0.529265873015873,0.5190972222222222
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2518,3256,8198608,0.6724156483581086,0.7733415233415234,0.4444444444444444,0.5677083333333334
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2634,3214,8465676,0.6943194523179642,0.819539514623522,0.5380291005291006,0.5161210317460317
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2114,3174,6709836,0.5503127755731922,0.6660365469439193,0.5555555555555556,0.4789186507936508
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,3024,3768,11394432,0.9345238095238095,0.802547770700637,0.5,0.5327380952380952
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2491,3214,8006074,0.6566248123477786,0.7750466708151835,0.5127314814814815,0.5300099206349206
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2483,3729,9259107,0.7593933551429831,0.6658621614373826,0.5636574074074074,0.5085565476190477
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2449,3284,8042516,0.6596136332619468,0.7457369062119367,0.48660714285714285,0.42757936507936506
train,normal,0,0,2,3,12,,2020-12-22,3024,4032,0.75,1,.jpg,2550,3851,9820050,0.8053995614449484,0.6621656712542197,0.548941798941799,0.4956597222222222
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2618,3337,8736266,0.7165121160346855,0.7845370092897812,0.4914021164021164,0.5174851190476191
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,1644,2285,3756540,0.30809574987402366,0.7194748358862144,0.44543650793650796,0.4914434523809524
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2339,3020,7063780,0.5793417868690686,0.7745033112582781,0.4945436507936508,0.5944940476190477
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2426,3149,7639474,0.6265578086944654,0.7704033026357574,0.503968253968254,0.46391369047619047
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2423,3255,7886865,0.6468477871472663,0.7443932411674347,0.53125,0.5311259920634921
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2795,2780,7770100,0.6372712086377761,1.0053956834532374,0.4915674603174603,0.515625
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2081,3928,8174168,0.6704111814478878,0.529786150712831,0.48330026455026454,0.4871031746031746
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2592,2978,7718976,0.6330782312925171,0.8703828072531901,0.48644179894179895,0.5672123015873016
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,1845,3395,6263775,0.5137287119708994,0.5434462444771723,0.5362103174603174,0.48722718253968256
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2598,2827,7344546,0.6023690436822877,0.9189954014856738,0.5072751322751323,0.5675843253968254
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2351,2913,6848463,0.5616823841805241,0.8070717473395125,0.5431547619047619,0.48995535714285715
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2863,2840,8130920,0.6668641607877719,1.0080985915492957,0.5266203703703703,0.5882936507936508
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2482,2723,6758486,0.5543028457524986,0.9114946749908189,0.4103835978835979,0.49888392857142855
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2265,3807,8622855,0.7072106186224489,0.594956658786446,0.5243055555555556,0.4964037698412698
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2743,2727,7480161,0.6134916206065759,1.0058672533920059,0.4869378306878307,0.35949900793650796
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2314,3486,8066604,0.6615892305996472,0.663798049340218,0.5631613756613757,0.49206349206349204
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2478,3086,7647108,0.6271839175485009,0.8029812054439404,0.5042989417989417,0.5230654761904762
train,normal,0,0,2,3,12,,2020-12-23,4032,3024,1.3333333333333333,1,.jpg,3164,2967,9387588,0.7699308311287478,1.066397034041119,0.5163690476190477,0.5041335978835979
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2797,2629,7353313,0.6030880764728731,1.0639026245720806,0.48826058201058203,0.5529513888888888
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2002,3943,7893886,0.6474236202968842,0.5077352269845296,0.5426587301587301,0.5003720238095238
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2753,3098,8528794,0.6994961275405224,0.8886378308586185,0.5385251322751323,0.5572916666666666
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2790,3315,9248850,0.7585521187641724,0.8416289592760181,0.4973544973544973,0.5298859126984127
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2841,2894,8221854,0.6743221883660871,0.9816862474084312,0.4697420634920635,0.5287698412698413
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2184,3320,7250880,0.5946869488536155,0.6578313253012048,0.5092592592592593,0.5282738095238095
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2556,3665,9367740,0.768302980914588,0.6974079126875853,0.503968253968254,0.4544890873015873
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2415,3454,8341410,0.6841276730599647,0.699189345686161,0.47172619047619047,0.5324900793650794
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2302,2980,6859960,0.5626253201898043,0.77248322147651,0.48974867724867727,0.5560515873015873
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2297,2879,6613063,0.5423758575575292,0.7978464744703022,0.4816468253968254,0.6067708333333334
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2137,3414,7295718,0.5983643746850592,0.6259519625073228,0.5057870370370371,0.5017361111111112
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2289,3706,8483034,0.6957430831128748,0.6176470588235294,0.4968584656084656,0.5389384920634921
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2619,3493,9148167,0.7502945188492064,0.7497852848554252,0.4330357142857143,0.5279017857142857
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2768,3438,9516384,0.780494142101285,0.8051192553810355,0.4593253968253968,0.5317460317460317
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2835,3691,10463985,0.8582124255952381,0.7680845299376863,0.486276455026455,0.5040922619047619
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2569,2905,7462945,0.6120796360596708,0.8843373493975903,0.4885912698412698,0.5472470238095238
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2957,3630,10733910,0.8803505487843285,0.8146005509641874,0.5110780423280423,0.45014880952380953
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2348,3279,7699092,0.6314474285084404,0.7160719731625496,0.5089285714285714,0.5715525793650794
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2312,3252,7518624,0.6166461955152431,0.7109471094710947,0.5658068783068783,0.4965277777777778
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2738,2942,8055196,0.6606535939993281,0.9306594153636981,0.5201719576719577,0.4650297619047619
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2571,3840,9872640,0.8097127739984883,0.66953125,0.4958664021164021,0.5238095238095238
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2372,3442,8164424,0.6696120191903923,0.6891342242882045,0.4966931216931217,0.48387896825396826
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2948,2789,8221972,0.674331866234148,1.0570096808892075,0.4990079365079365,0.5660962301587301
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2808,3715,10431720,0.8555661848072562,0.7558546433378196,0.46726190476190477,0.5177331349206349
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2690,3128,8414320,0.6901074472999076,0.8599744245524297,0.44543650793650796,0.5766369047619048
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2134,2500,5335000,0.4375544585117998,0.8536,0.558531746031746,0.6431051587301587
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2558,2717,6950086,0.5700170789766524,0.9414795730585205,0.4699074074074074,0.5102926587301587
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2441,3488,8514208,0.6982998446292097,0.6998279816513762,0.5047949735449735,0.4868551587301587
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2707,3557,9628799,0.7897139517458218,0.7610345797019961,0.45519179894179895,0.5502232142857143
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2612,3261,8517732,0.6985888684177375,0.80098129408157,0.5681216931216931,0.45349702380952384
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2655,2365,6279075,0.5149835541855631,1.1226215644820297,0.5216600529100529,0.47681051587301587
train,normal,0,0,2,3,12,,2020-12-23,3024,4032,0.75,1,.jpg,2231,2953,6588143,0.5403320230484169,0.7555028784287166,0.5345568783068783,0.5958581349206349
